date,close_sap,high_sap,low_sap,open_sap,volume_sap,ticker,adjusted_close,close_meta,high_meta,low_meta,open_meta,volume_meta,close_asml,high_asml,low_asml,open_asml,volume_asml,close_googl,high_googl,low_googl,open_googl,volume_googl,close_005930.ks,high_005930.ks,low_005930.ks,open_005930.ks,volume_005930.ks,close_jpm,high_jpm,low_jpm,open_jpm,volume_jpm,close_msft,high_msft,low_msft,open_msft,volume_msft,close_nvda,high_nvda,low_nvda,open_nvda,volume_nvda,close_2222.sr,high_2222.sr,low_2222.sr,open_2222.sr,volume_2222.sr,close_wmt,high_wmt,low_wmt,open_wmt,volume_wmt,close_hdb,high_hdb,low_hdb,open_hdb,volume_hdb,close_baba,high_baba,low_baba,open_baba,volume_baba,close_tsla,high_tsla,low_tsla,open_tsla,volume_tsla,close_aapl,high_aapl,low_aapl,open_aapl,volume_aapl,close_reliance.ns,high_reliance.ns,low_reliance.ns,open_reliance.ns,volume_reliance.ns,close_tsm,high_tsm,low_tsm,open_tsm,volume_tsm,close_amzn,high_amzn,low_amzn,open_amzn,volume_amzn,close_ssnlf,high_ssnlf,low_ssnlf,open_ssnlf,volume_ssnlf
2018-01-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,92.51551055908203,93.85921323421944,85.42907939286697,86.08493390679331,304940100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,92.86080932617188,95.94009131537065,83.59885078322876,93.0778838438385,354632300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,88.41472625732422,95.47375308276932,85.74548136386302,92.84471011787159,321513800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,87.45797729492188,92.57939264545404,85.28720808692786,88.40668515533882,340100300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,86.4712142944336,92.70948984421693,84.81467518917201,87.63482608292621,273649200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,84.20051574707031,90.43071306697477,83.3197263372741,87.54591012336866,307772000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,92.88726043701172,95.03672071961624,82.58441048473941,83.8126752648161,298256100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,93.0914077758789,96.10562519690862,91.78335034052782,94.04198182808493,234427900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,91.6777572631836,96.87748967558629,91.41777095249158,92.89644425678286,232549000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,88.57415771484375,94.90320551283394,83.46380296794999,92.10835454604344,433042000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,90.96981811523438,92.39339294851513,86.70727059577754,89.68532685214267,283227700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,79.86754608154297,92.36065329565656,74.54140511680575,91.94339640187412,425217000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,84.67825317382812,86.10182785624548,78.49306102638731,78.50123800590616,325890900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,86.0752182006836,88.47535754539541,82.52861319130277,85.77829283744902,224935100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,83.49364471435547,89.40739814583252,80.90379366472001,86.68558373090804,306599600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,95.71704864501953,96.63256764220246,84.22770369221514,84.25244642846452,252516300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,88.0636215209961,97.23899402587298,87.13278442369821,96.1751838237091,230711900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,92.91728210449219,93.44087450988589,87.51511468773822,87.93066602748853,248214000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,96.40789794921875,97.43846335876653,93.2081543285488,94.10574662435303,232008700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,91.95135498046875,97.76004444442036,87.33118504117482,96.5296730324812,259393900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,98.50495147705078,100.77318431570448,89.8253984463886,91.21479921787063,229360700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,104.55636596679688,106.64883249536246,92.5037574851189,99.0992160700063,251981600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,111.1647720336914,111.73004371568084,106.32198529566745,106.47385000214193,191200900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,117.61058044433594,118.18429731229332,108.4902781263017,111.62881128251848,212915300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,111.6709976196289,119.04486531471817,109.43522049102715,117.93961873314481,247990900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,98.58990478515625,118.27221689275045,95.66048553747473,112.64264112560701,240714700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,76.4451675415039,104.39779232894013,65.30487832150949,99.03143175930973,734330700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,81.31055450439453,88.63835156363591,70.28064090683957,72.25906338650691,531938200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,83.48529052734375,88.32402240928961,70.69353858219316,80.21657445429953,497858600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,80.69700622558594,99.32269171091465,78.92967005585048,83.86277443434113,536015600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,82.91047668457031,86.89985836430463,77.8829989626679,81.4090969751915,432613400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,86.79373168945312,92.19938781414992,82.32366519127498,84.04758311164441,319706000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,83.39787292480469,91.14252041160337,79.1617083676135,86.23931436246046,390701400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,84.93121337890625,90.48413805994043,82.37564967111018,84.13422684213315,325366100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,103.06599426269531,107.97973013249116,85.56191462891645,86.89963815354413,333803100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,111.10108184814453,111.32840945251543,103.26708803344366,105.21683965413577,274143300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,112.50006103515625,124.81063139273837,108.21584188089825,111.4770963402742,318582400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,129.601806640625,136.40904605135955,113.14289441217416,113.95306921875739,229245300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,134.05775451660156,142.38848626044796,130.30629085065223,131.67126447243723,399416900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,135.44918823242188,138.47854617795156,129.17913053689094,133.76718803958582,288694200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,145.48599243164062,146.7792723797626,134.76764527186688,137.16820544646933,248957700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,137.77935791015625,148.32054147265248,130.7105734500495,146.92980847546656,356723300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,134.44873046875,140.98603640713074,129.07185121116677,138.417169939809,280571500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,142.50230407714844,145.95906960500452,133.2100376428605,135.44623650043752,208085700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,145.8343505859375,150.83240045822697,134.07423723770583,142.74286444135888,234791100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,151.3580322265625,154.0931565374947,142.6003081740742,146.11052666039814,231680800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,142.35716247558594,154.457028189021,141.8731601883517,154.1970974890726,203498400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,141.92694091796875,146.4442178474077,136.09210835864909,144.30209413983508,251966400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,133.18812561035156,152.19834694335455,125.09466287630218,143.28030260328947,373950200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,127.85523223876953,143.39081092569964,126.03387744454903,134.06766138636934,288730100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,122.91415405273438,129.77576541999568,114.75413096532053,126.26831267238023,390796800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,107.62200164794922,123.89694675726834,107.20723939950736,123.88792136344226,303650400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,120.1100845336914,120.94575768965635,104.47751619329739,108.89205981429176,313630400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,102.28841400146484,120.69142167884992,100.76239885354723,120.69142167884992,268201900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,104.7863540649414,105.8218635920348,96.3387690490734,102.32474759754567,239623100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,104.21956634521484,113.85068423374038,101.73617835457658,104.9251736067903,258430300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,95.76140594482422,111.38563813238281,95.66976963406658,103.81636140824232,248558100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,115.35354614257812,116.77393343566115,92.8106710154115,96.78775124120256,318197200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,127.75791931152344,127.75791931152344,116.413380670245,117.3009728838368,227228500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,123.98563385009766,128.20169769740812,118.72479472111374,127.7578911076533,202046000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,129.4036407470703,132.66739233296153,123.47710622800028,125.0396416545418,209965200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,133.51698303222656,134.43906537402756,128.0123731607457,128.72955936935088,169562800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,121.37144470214844,134.15963784486132,114.66532815060543,132.35272316855628,458474400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,128.7574920654297,132.05466104212985,117.56199479084117,120.99888310964462,242865000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,127.3930435180664,134.58359091866834,123.73204571791052,133.54161649479448,235306100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,136.5267333984375,137.05241158946137,127.14896391466968,128.1533959982489,206562200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,148.2794647216797,149.61243863562984,132.77188503945294,137.23078240265585,231261000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,138.3055419921875,149.33557958944857,137.4832557575977,148.7968303860787,169299800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,137.0673828125,142.01057551264302,134.8273393019285,138.0786985463145,172239300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,131.43421936035156,144.71374773327742,127.77644720382906,136.88780788739905,244013000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,148.60939025878906,148.65699996500146,131.84227453313719,132.58493945903447,162193400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,161.95835876464844,162.5201155849496,148.36185622220495,148.36185622220495,184769100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,166.01441955566406,169.76583740418596,156.4359345271306,160.996659190409,231656800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,178.246826171875,178.60128417576158,164.23117545996348,166.34837790935782,154730900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,191.8888397216797,192.29120098027298,176.53198590423676,177.9019291453023,166255900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,183.68832397460938,192.50198816350698,171.67490431125123,191.59188415701772,224749100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,195.2533416748047,198.3850267419304,181.59919654653243,185.2704926880812,195900400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,194.89678955078125,195.22442314320017,183.9310845024287,194.94497225878092,174847900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,205.05313110351562,209.63984051923327,194.74266190440818,195.4557131843356,197445800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,217.81654357910156,218.47541213909741,184.96964535285252,206.57689410995758,172435900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,204.30958557128906,217.13828720953208,194.37800420903943,215.3942016718901,206487600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,215.02603149414062,219.70598884097902,197.9921541573464,202.41049494113156,178337400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,243.44515991210938,247.91982108066435,213.66280230400753,217.94249194922136,188851300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,233.6866912841797,243.96184079069948,223.76248159394314,243.27943302230372,181266200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,260.5834045410156,264.01497474450713,232.7410634965466,234.8662783834606,209826800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,259.3324890136719,274.6190505279547,248.25954728777515,256.56914295173135,156634700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,240.37127685546875,260.96893361706594,219.72462173574618,258.6955413794032,265181900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,239.70492553710938,242.28208659172714,198.0980688074704,237.74511088318235,287378000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,260.2889709472656,265.73136587154164,238.76583188521204,239.4264119379822,165122600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,285.83477783203125,288.5362523931413,256.65085502305453,259.3227524936633,174361400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,292.07574462890625,297.0547748309922,276.36967986354244,286.8009736509134,198593200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,298.6147155761719,300.13047474928055,281.5945858205642,287.6972587008107,148828400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,312.4942932128906,315.0502981448522,288.72757724881683,297.4654969739942,182562300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,308.2243957519531,311.662101609164,287.8359474832052,311.0478767976333,189429800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,311.6741027832031,320.80293832101654,291.4951360327899,309.60345637807956,150218700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,320.7730712890625,329.3742575439351,297.11975592222007,311.5447091902905,211615600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,304.51641845703125,335.735582093668,295.17853439662355,321.051816827896,243473900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-01,,,,,,JPM,0,,,,,,,,,,,,,,,,,,,,,300.29998779296875,326.3999938964844,291.3800048828125,304.4599914550781,203053700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
